index,temp,rain
4/19/2022 5:30,40.84,100
4/19/2022 5:35,40.88,100
4/19/2022 5:40,41.03,100
4/19/2022 5:45,41.15,100
4/19/2022 5:50,41.38,100
4/19/2022 5:55,41.38,100
4/19/2022 6:00,41.49,100
4/19/2022 6:05,41.72,100
4/19/2022 6:10,41.96,100
4/19/2022 6:15,42,100
4/19/2022 6:20,42.11,100
4/19/2022 6:25,42.38,100
4/19/2022 6:30,42.73,100
4/19/2022 6:35,42.96,100
4/19/2022 6:40,43.15,100
4/19/2022 6:45,43.46,100
4/19/2022 6:50,43.66,100
4/19/2022 6:55,43.69,100
4/19/2022 7:00,43.85,100
4/19/2022 7:05,44.04,100
4/19/2022 7:10,44.16,100
4/19/2022 7:15,44.35,100
4/19/2022 7:20,44.62,100
4/19/2022 7:25,44.78,100
4/19/2022 7:30,44.93,100
4/19/2022 7:35,44.93,100
4/19/2022 7:40,45.05,100
4/19/2022 7:45,45.2,100
4/19/2022 7:50,45.35,100
4/19/2022 7:55,45.47,100
4/19/2022 8:00,45.59,100
4/19/2022 8:05,45.89,100
4/19/2022 8:10,46.09,100
4/19/2022 8:15,46.44,100
4/19/2022 8:20,46.71,100
4/19/2022 8:25,47.21,100
4/19/2022 8:30,47.44,100
4/19/2022 8:35,47.9,100
4/19/2022 8:40,48.13,100
4/19/2022 8:45,48.33,100
4/19/2022 8:50,48.48,100
4/19/2022 8:55,48.91,100
4/19/2022 9:00,48.67,100
4/19/2022 9:05,49.02,100
4/19/2022 9:10,49.14,100
4/19/2022 9:15,49.29,100
4/19/2022 9:20,49.41,100
4/19/2022 9:25,49.49,100
4/19/2022 9:30,49.64,99.4
4/19/2022 9:35,49.87,90
4/19/2022 9:40,49.83,80
4/19/2022 9:45,49.87,71.2
4/19/2022 9:50,49.91,82.9
4/19/2022 9:55,49.87,82.4
4/19/2022 10:00,49.83,88.8
4/19/2022 10:05,49.68,100
4/19/2022 10:10,49.72,100
4/19/2022 10:15,48.25,100
4/19/2022 10:20,47.79,100
4/19/2022 10:25,46.71,100
4/19/2022 10:30,45.89,100
4/19/2022 10:35,45.05,100
4/19/2022 10:40,44.78,100
4/19/2022 10:45,44.39,100
4/19/2022 10:50,43.42,100
4/19/2022 10:55,43.35,58.2
4/19/2022 11:00,43.08,44.7
4/19/2022 11:05,43.11,48.2
4/19/2022 11:10,42.57,47.6
4/19/2022 11:15,42.54,37.1
4/19/2022 11:20,43.42,31.2
4/19/2022 11:25,43.23,27.6
4/19/2022 11:30,43.54,13.5
4/19/2022 11:35,43.81,9.4
4/19/2022 11:40,43.77,9.4
4/19/2022 11:45,43.69,8.8
4/19/2022 11:50,43.85,8.2
4/19/2022 11:55,44.66,7.6
4/19/2022 12:00,44.35,8.2
4/19/2022 12:05,43.62,7.6
4/19/2022 12:10,43.35,7.1
4/19/2022 12:15,43.04,7.1
4/19/2022 12:20,42.88,7.1
4/19/2022 12:25,42.84,6.5
4/19/2022 12:30,43.46,5.9
4/19/2022 12:35,43.66,5.9
4/19/2022 12:40,44.58,5.9
4/19/2022 12:45,44.62,5.3
4/19/2022 12:50,44.43,5.3
4/19/2022 12:55,44.93,5.3
4/19/2022 13:00,44.97,5.3
4/19/2022 13:05,45.39,5.3
4/19/2022 13:10,45.43,4.7
4/19/2022 13:15,45.35,4.7
4/19/2022 13:20,45.35,4.7
4/19/2022 13:25,46.24,4.7
4/19/2022 13:30,45.39,4.7
4/19/2022 13:35,44.81,4.7
4/19/2022 13:40,44.89,4.7
4/19/2022 13:45,44.2,4.7
4/19/2022 13:50,42.81,24.1
4/19/2022 13:55,42.34,89.4
4/19/2022 14:00,42.84,11.2
4/19/2022 14:05,43.58,7.6
4/19/2022 14:10,44.97,5.3
4/19/2022 14:15,45.08,4.7
4/19/2022 14:20,44.89,4.7
4/19/2022 14:25,44.27,4.7
4/19/2022 14:30,44.27,5.3
4/19/2022 14:35,43.54,7.1
4/19/2022 14:40,43.27,7.1
4/19/2022 14:45,43.04,4.7
4/19/2022 14:50,43.08,4.7
4/19/2022 14:55,42.88,8.8
4/19/2022 15:00,42.73,11.2
4/19/2022 15:05,42.57,31.2
4/19/2022 15:10,42.54,50
4/19/2022 15:15,42.54,20.6
4/19/2022 15:20,42.19,65.3
4/19/2022 15:25,41.42,57.6
4/19/2022 15:30,41.53,17.1
4/19/2022 15:35,41.61,6.5
4/19/2022 15:40,41.45,5.3
4/19/2022 15:45,42.07,5.3
4/19/2022 15:50,42.15,4.7
4/19/2022 15:55,42.81,5.3
4/19/2022 16:00,42.69,4.7
4/19/2022 16:05,42.5,4.7
4/19/2022 16:10,42.19,4.7
4/19/2022 16:15,42.46,5.9
4/19/2022 16:20,42.69,4.7
4/19/2022 16:25,42.54,4.7
4/19/2022 16:30,42.73,4.7
4/19/2022 16:35,43.11,4.7
4/19/2022 16:40,43.19,4.7
4/19/2022 16:45,42.77,4.7
4/19/2022 16:50,42.57,4.7
4/19/2022 16:55,42.11,4.7
4/19/2022 17:00,38.37,100
4/19/2022 17:05,38.56,90
4/19/2022 17:10,41.3,21.8
4/19/2022 17:15,42.5,11.8
4/19/2022 17:20,41.3,9.4
4/19/2022 17:25,41.22,7.6
4/19/2022 17:30,41.11,8.2
4/19/2022 17:35,41.03,8.2
4/19/2022 17:40,41.15,7.6
4/19/2022 17:45,41.15,5.3
4/19/2022 17:50,41.03,5.9
4/19/2022 17:55,43.77,4.7
4/19/2022 18:00,43.96,4.7
4/19/2022 18:05,43.62,4.7
4/19/2022 18:10,43.5,4.7
4/19/2022 18:15,42.34,4.7
4/19/2022 18:20,42.23,4.7
4/19/2022 18:25,41.96,4.1
4/19/2022 18:30,41.96,4.7
4/19/2022 18:35,41.8,4.7
4/19/2022 18:40,41.69,4.7
4/19/2022 18:45,41.69,4.7
4/19/2022 18:50,42.54,4.7
4/19/2022 18:55,42,4.1
4/19/2022 19:00,41.61,4.1
4/19/2022 19:05,41.22,4.1
4/19/2022 19:10,41.18,4.1
4/19/2022 19:15,41.11,4.7
4/19/2022 19:20,41.34,4.1
4/19/2022 19:25,41.15,4.1
4/19/2022 19:30,41.18,4.7
4/19/2022 19:35,41.03,4.7
4/19/2022 19:40,41.11,4.1
4/19/2022 19:45,40.95,4.7
4/19/2022 19:50,40.99,4.1
4/19/2022 19:55,40.64,4.1
4/19/2022 20:00,40.61,4.1
4/19/2022 20:05,40.49,4.1
4/19/2022 20:10,40.76,4.1
4/19/2022 20:15,40.84,4.1
4/19/2022 20:20,41.03,4.1
4/19/2022 20:25,40.84,4.1
4/19/2022 20:30,40.61,4.1
4/19/2022 20:35,40.68,4.1
4/19/2022 20:40,40.76,4.1
4/19/2022 20:45,40.68,4.1
4/19/2022 20:50,40.8,4.1
4/19/2022 20:55,40.49,4.1
4/19/2022 21:00,40.49,4.1
4/19/2022 21:05,40.1,4.7
4/19/2022 21:10,40.18,4.1
4/19/2022 21:15,40.06,4.1
4/19/2022 21:20,40.3,4.1
4/19/2022 21:25,40.33,4.1
4/19/2022 21:30,40.49,4.1
4/19/2022 21:35,40.68,8.8
4/19/2022 21:40,40.64,8.2
4/19/2022 21:45,40.84,4.1
4/19/2022 21:50,40.68,4.1
4/19/2022 21:55,40.72,4.1
4/19/2022 22:00,40.49,4.1
4/19/2022 22:05,40.76,4.1
4/19/2022 22:10,40.68,4.1
4/19/2022 22:15,40.49,4.1
4/19/2022 22:20,40.61,4.1
4/19/2022 22:25,40.41,4.1
4/19/2022 22:30,40.3,4.1
4/19/2022 22:35,40.06,4.1
4/19/2022 22:40,39.95,4.1
4/19/2022 22:45,39.72,4.1
4/19/2022 22:50,39.95,4.1
4/19/2022 22:55,39.68,4.1
4/19/2022 23:00,39.56,4.1
4/19/2022 23:05,39.6,4.1
4/19/2022 23:10,39.49,4.1
4/19/2022 23:15,39.29,4.1
4/19/2022 23:20,39.37,4.1
4/19/2022 23:25,39.18,4.1
4/19/2022 23:30,38.98,4.1
4/19/2022 23:35,38.71,4.1
4/19/2022 23:40,38.67,4.1
4/19/2022 23:45,38.75,4.1
4/19/2022 23:50,38.87,4.1
4/19/2022 23:55,38.79,4.1
4/20/2022 0:00,38.6,4.1
4/20/2022 0:05,38.6,4.1
4/20/2022 0:10,38.33,4.1
4/20/2022 0:15,38.4,4.1
4/20/2022 0:20,38.25,4.1
4/20/2022 0:25,38.1,4.1
4/20/2022 0:30,37.98,4.1
4/20/2022 0:35,38.21,4.1
4/20/2022 0:40,37.94,4.1
4/20/2022 0:45,37.79,4.1
4/20/2022 0:50,37.75,4.1
4/20/2022 0:55,37.71,4.1
4/20/2022 1:00,37.71,4.1
4/20/2022 1:05,37.55,4.1
4/20/2022 1:10,37.67,4.1
4/20/2022 1:15,37.75,4.1
4/20/2022 1:20,37.63,4.1
4/20/2022 1:25,37.4,4.1
4/20/2022 1:30,37.52,4.1
4/20/2022 1:35,37.63,4.1
4/20/2022 1:40,37.55,4.1
4/20/2022 1:45,37.01,4.1
4/20/2022 1:50,37.28,4.1
4/20/2022 1:55,37.52,4.1
4/20/2022 2:00,37.28,4.1
4/20/2022 2:05,37.48,4.1
4/20/2022 2:10,37.75,4.1
4/20/2022 2:15,37.86,4.7
4/20/2022 2:20,37.98,4.1
4/20/2022 2:25,38.02,4.1
4/20/2022 2:30,38.02,4.1
4/20/2022 2:35,37.94,4.1
4/20/2022 2:40,38.02,4.7
4/20/2022 2:45,38.21,4.7
4/20/2022 2:50,38.37,4.7
4/20/2022 2:55,38.25,4.1
4/20/2022 3:00,38.13,4.1
4/20/2022 3:05,38.33,4.7
4/20/2022 3:10,38.33,4.7
4/20/2022 3:15,38.44,4.1
4/20/2022 3:20,38.37,4.7
4/20/2022 3:25,38.37,4.7
4/20/2022 3:30,38.4,4.7
4/20/2022 3:35,38.56,4.7
4/20/2022 3:40,38.48,4.7
4/20/2022 3:45,38.67,4.7
4/20/2022 3:50,38.64,4.7
4/20/2022 3:55,38.75,4.7
4/20/2022 4:00,38.79,4.1
4/20/2022 4:05,38.83,4.1
4/20/2022 4:10,38.87,4.1
4/20/2022 4:15,38.94,4.7
4/20/2022 4:20,39.06,4.1
4/20/2022 4:25,38.98,4.1
4/20/2022 4:30,39.25,4.1
