"Plot Title: OrchardWatch-North"
"#","Date Time, GMT-04:00","south_wet, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South)","a11_wet, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A11)","a11_temp, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A11)","a16_temp, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A16)","a16_wet, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A16)","south_temp, °F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South air @ 6 feet)","south_g_temp, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South G)","south_g_wet, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South G)","south_y_temp, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South Y)","south_y_wet, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South Y)","north_temp, °F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North air)","north_e_temp, *F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North E-air)","north_e_leaf, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North E-leaf)","north_m_wet, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North M-leaf)","north_m_temp, *F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North M-air)","north_wet, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North OW-N leaf)","north_x_temp, *F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North X-air)","north_x_leaf, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North X-leaf)"
797,05/21/22 04:00:00 AM,100.000000,100.000000,62.156667,61.913333,100.000000,61.986,61.600000,100.000000,61.996667,100.000000,61.767,61.760833,100.000000,100.000000,61.174167,100.000000,61.896667,100.000000
798,05/21/22 05:00:00 AM,100.000000,100.000000,62.196667,61.969167,100.000000,62.033,61.727500,100.000000,62.070833,100.000000,61.842,61.774167,100.000000,100.000000,61.324167,100.000000,61.972500,100.000000
799,05/21/22 06:00:00 AM,100.000000,100.000000,62.509167,62.291667,100.000000,62.380,62.146667,100.000000,62.583333,100.000000,62.184,62.115833,100.000000,100.000000,61.828333,100.000000,62.328333,100.000000
800,05/21/22 07:00:00 AM,100.000000,100.000000,63.224167,63.030833,100.000000,63.056,62.892500,100.000000,63.623333,100.000000,62.941,62.792500,100.000000,100.000000,62.793333,100.000000,63.255000,100.000000
801,05/21/22 08:00:00 AM,53.233333,55.625000,63.947500,63.758333,79.466667,63.778,63.687500,86.233333,64.572500,93.033333,63.582,63.434167,70.691667,92.391667,63.590000,72.350000,64.224167,94.458333
802,05/21/22 09:00:00 AM,10.733333,15.450000,64.854167,64.713333,11.116667,64.627,64.475833,56.866667,65.393333,15.500000,64.407,64.148333,17.591667,41.175000,64.240000,12.500000,65.282500,13.475000
803,05/21/22 10:00:00 AM,7.175000,10.600000,66.972500,66.428333,6.250000,66.474,65.953333,11.433333,67.345833,9.250000,65.903,65.788333,11.683333,7.841667,65.800833,7.225000,66.998333,8.016667
804,05/21/22 11:00:00 AM,5.200000,8.008333,71.630833,70.593333,4.600000,70.238,69.952500,7.700000,71.963333,6.975000,69.732,69.945833,8.600000,4.900000,69.749167,4.650000,70.270833,5.600000
805,05/21/22 12:00:00 PM,4.700000,7.266667,75.540000,75.356667,4.100000,74.468,74.177500,7.100000,76.756667,6.500000,74.197,74.087500,8.200000,4.200000,74.515833,4.100000,75.600833,5.050000
806,05/21/22 01:00:00 PM,4.700000,7.141667,79.846667,79.817500,4.100000,78.919,78.698333,7.050000,80.219167,6.500000,78.348,78.317500,8.200000,4.300000,79.318333,4.100000,79.796667,4.850000
807,05/21/22 02:00:00 PM,4.700000,7.100000,83.446667,83.929167,4.100000,82.490,82.505000,6.750000,83.986667,6.350000,81.927,82.001667,8.050000,4.150000,83.066667,4.100000,84.135833,4.700000
808,05/21/22 03:00:00 PM,4.650000,7.000000,86.956667,86.712500,4.000000,85.276,85.532500,6.500000,87.794167,6.000000,85.033,85.273333,7.700000,4.000000,86.307500,3.800000,87.335000,4.700000
809,05/21/22 04:00:00 PM,4.650000,6.700000,88.938333,88.309167,3.550000,86.524,87.533333,6.500000,88.643333,5.900000,86.427,86.756667,7.600000,3.750000,87.934167,3.600000,88.800833,4.700000
810,05/21/22 05:00:00 PM,4.150000,6.500000,88.761667,87.944167,3.500000,86.562,87.360000,6.200000,88.949167,5.900000,86.391,86.806667,7.600000,3.500000,87.720000,3.500000,88.172500,4.450000
811,05/21/22 06:00:00 PM,4.100000,6.500000,88.232500,87.027500,3.500000,85.851,86.806667,6.100000,87.273333,5.900000,85.772,86.160000,7.600000,3.500000,86.783333,3.500000,87.556667,4.500000
812,05/21/22 07:00:00 PM,4.100000,6.500000,84.462500,83.848333,3.500000,83.115,83.795000,5.900000,82.535000,5.900000,83.148,83.250833,7.391667,3.500000,83.397500,3.500000,83.528333,4.150000
813,05/21/22 08:00:00 PM,4.350000,6.700000,80.011667,79.266667,3.550000,78.829,79.385833,6.200000,77.851667,6.350000,79.045,78.841667,7.516667,3.500000,79.032500,3.500000,78.610833,4.550000
814,05/21/22 09:00:00 PM,4.750000,7.266667,77.696667,77.384167,4.050000,77.178,77.289167,6.500000,76.113333,7.183333,76.990,76.930000,8.150000,3.900000,76.738333,4.100000,76.395833,5.400000
815,05/21/22 10:00:00 PM,5.350000,7.800000,75.518333,74.933333,4.350000,74.897,74.968333,7.091667,74.363333,7.800000,74.657,74.909167,8.550000,4.300000,74.206667,4.400000,73.870833,6.450000
816,05/21/22 11:00:00 PM,5.950000,8.600000,73.615000,73.068333,4.900000,73.073,73.156667,7.650000,71.864167,9.550000,72.943,72.957500,9.250000,4.700000,72.507500,5.000000,72.155833,7.525000
817,05/22/22 12:00:00 AM,6.500000,9.150000,72.575000,71.824167,5.500000,71.897,72.154167,8.200000,70.410833,11.400000,71.774,71.979167,9.800000,5.500000,71.190833,5.400000,71.165000,8.450000
818,05/22/22 01:00:00 AM,7.091667,9.800000,71.277500,70.640833,5.950000,70.514,70.832500,8.700000,69.211667,14.466667,70.602,70.471667,10.400000,5.900000,70.156667,5.900000,69.795000,9.300000
819,05/22/22 02:00:00 AM,9.600000,11.100000,69.971667,68.500833,12.608333,69.218,69.788333,9.650000,67.728333,35.008333,69.096,68.951667,13.666667,6.350000,69.098333,6.925000,68.169167,12.933333
820,05/22/22 03:00:00 AM,16.050000,11.550000,69.404167,67.880833,24.116667,68.475,69.252500,10.100000,66.725000,46.425000,68.570,68.020833,20.683333,6.650000,68.556667,7.566667,67.279167,16.575000
821,05/22/22 04:00:00 AM,64.316667,44.066667,67.761667,66.150833,100.000000,67.500,68.809167,11.300000,66.228333,100.000000,68.522,67.425833,58.025000,6.891667,68.819167,9.641667,66.499167,55.150000
822,05/22/22 05:00:00 AM,81.383333,88.183333,66.373333,65.430000,100.000000,66.787,68.218333,12.891667,65.197500,100.000000,68.347,66.721667,85.683333,7.900000,68.132500,15.391667,65.553333,97.650000
823,05/22/22 06:00:00 AM,14.016667,22.300000,68.343333,67.597500,50.491667,69.436,69.150833,11.100000,68.253333,48.575000,70.052,69.186667,17.441667,6.991667,69.486667,7.541667,67.445833,19.500000
824,05/22/22 07:00:00 AM,6.000000,8.450000,72.051667,74.374167,4.750000,72.977,70.674167,9.650000,74.246667,7.708333,71.921,72.019167,9.200000,6.500000,70.294167,5.900000,71.436667,6.691667
825,05/22/22 08:00:00 AM,5.250000,7.600000,77.127500,77.330000,4.200000,76.537,74.900000,8.250000,78.080833,7.100000,75.679,75.972500,8.550000,5.950000,73.348333,4.950000,76.712500,5.500000
826,05/22/22 09:00:00 AM,5.050000,7.433333,80.740833,80.538333,4.100000,79.722,79.248333,7.308333,81.791667,7.000000,79.269,79.296667,8.200000,5.100000,77.980833,4.650000,81.143333,5.300000
827,05/22/22 10:00:00 AM,4.750000,7.141667,82.970833,82.378333,4.100000,81.773,81.290833,6.950000,83.433333,6.550000,81.248,81.259167,8.200000,4.550000,81.440833,4.300000,82.704167,5.050000
828,05/22/22 11:00:00 AM,4.700000,7.100000,85.851667,85.296667,4.100000,84.262,84.258333,6.600000,85.815000,6.400000,83.962,84.319167,8.150000,4.150000,84.192500,4.100000,85.582500,5.000000
829,05/22/22 12:00:00 PM,4.800000,7.100000,88.230833,88.056667,4.100000,86.790,86.625833,6.550000,88.417500,6.500000,86.397,86.770000,8.050000,4.200000,86.971667,4.100000,88.200000,4.950000
830,05/22/22 01:00:00 PM,4.550000,7.100000,88.014167,87.697500,4.000000,86.365,86.621667,6.500000,87.722500,5.900000,85.984,86.685833,7.600000,4.050000,86.494167,4.000000,87.609167,4.700000
831,05/22/22 02:00:00 PM,4.500000,6.900000,89.270833,88.623333,3.900000,87.505,87.475833,6.500000,89.152500,5.950000,87.065,87.374167,7.650000,4.000000,87.564167,4.000000,89.524167,4.700000
832,05/22/22 03:00:00 PM,4.100000,6.450000,90.541667,90.205833,3.600000,89.021,89.232500,5.900000,90.424167,5.750000,88.661,89.214167,7.308333,3.650000,89.514167,3.600000,90.576667,4.200000
833,05/22/22 04:00:00 PM,4.100000,6.500000,90.975833,90.338333,3.500000,88.761,89.407500,5.900000,90.864167,5.600000,88.432,89.150833,7.100000,3.500000,89.469167,3.500000,90.371667,4.100000
834,05/22/22 05:00:00 PM,4.100000,6.000000,90.890833,90.042500,3.350000,88.581,89.316667,5.900000,90.692500,5.300000,88.258,88.938333,7.100000,3.250000,89.363333,3.500000,89.975000,4.100000
835,05/22/22 06:00:00 PM,3.750000,5.900000,89.675000,88.795000,2.900000,87.513,88.312500,5.650000,88.600833,5.300000,87.194,88.157500,7.100000,3.000000,88.115833,3.150000,88.901667,3.950000
836,05/22/22 07:00:00 PM,11.541667,13.741667,82.245000,82.055833,10.991667,81.571,81.582500,13.191667,81.593333,13.433333,81.216,81.882500,14.641667,10.991667,81.117500,11.541667,81.235000,11.541667
837,05/22/22 08:00:00 PM,100.000000,100.000000,67.255833,67.575000,91.716667,67.333,67.005000,97.450000,67.427500,100.000000,67.158,67.394167,100.000000,100.000000,66.860000,100.000000,66.995000,100.000000
838,05/22/22 09:00:00 PM,100.000000,100.000000,67.265000,67.307500,100.000000,67.148,66.971667,100.000000,67.154167,100.000000,67.064,67.161667,100.000000,100.000000,66.533333,100.000000,66.898333,100.000000
839,05/22/22 10:00:00 PM,100.000000,100.000000,66.950000,66.959167,100.000000,67.043,66.731667,100.000000,66.740000,100.000000,66.662,66.836667,100.000000,100.000000,66.326667,100.000000,66.689167,100.000000
840,05/22/22 11:00:00 PM,100.000000,100.000000,65.699167,65.618333,100.000000,65.758,65.825833,100.000000,65.727500,100.000000,65.683,65.569167,100.000000,100.000000,65.561667,100.000000,65.442500,100.000000
841,05/23/22 12:00:00 AM,100.000000,100.000000,65.303333,65.453333,100.000000,65.651,65.536667,100.000000,65.280833,100.000000,65.526,65.370000,100.000000,100.000000,65.305833,100.000000,65.184167,100.000000
842,05/23/22 01:00:00 AM,100.000000,100.000000,63.122500,63.497500,87.791667,63.797,63.510833,99.850000,63.292500,100.000000,63.468,63.175833,100.000000,100.000000,62.770000,100.000000,63.028333,100.000000
843,05/23/22 02:00:00 AM,90.983333,100.000000,61.284167,61.895000,56.516667,62.076,61.833333,88.383333,61.566667,94.358333,61.697,61.548333,93.975000,89.216667,61.231667,100.000000,61.220000,100.000000
844,05/23/22 03:00:00 AM,35.775000,86.033333,59.955833,60.635833,19.358333,60.778,60.318333,40.925000,60.454167,44.166667,60.285,60.228333,45.375000,42.400000,59.699167,50.391667,59.958333,100.000000
845,05/23/22 04:00:00 AM,18.041667,36.525000,58.220000,58.620000,12.658333,58.838,58.195000,23.350000,58.511667,21.966667,58.207,58.255833,23.533333,34.716667,57.433333,19.300000,57.835000,47.900000
846,05/23/22 05:00:00 AM,13.816667,33.566667,57.016667,57.625000,10.200000,57.817,57.282500,17.700000,57.496667,17.841667,57.307,57.275000,18.958333,21.025000,56.416667,13.241667,56.574167,38.416667
847,05/23/22 06:00:00 AM,8.533333,16.958333,55.904167,56.421667,6.566667,56.566,55.884167,11.675000,56.436667,10.766667,55.967,56.013333,12.308333,11.816667,55.074167,7.991667,55.370000,16.375000
848,05/23/22 07:00:00 AM,4.750000,7.466667,56.383333,55.981667,3.800000,56.253,55.155000,7.550000,56.313333,6.725000,55.664,55.713333,7.950000,6.183333,54.488333,4.250000,55.783333,6.091667
849,05/23/22 08:00:00 AM,3.600000,6.100000,58.691667,57.126667,2.858333,57.515,56.203333,6.400000,57.742500,5.500000,56.912,57.008333,7.000000,4.650000,55.068333,3.200000,57.888333,3.850000
850,05/23/22 09:00:00 AM,3.150000,5.900000,61.236667,58.552500,2.566667,59.045,58.138333,5.400000,59.536667,5.200000,58.765,58.872500,6.500000,3.450000,57.807500,2.900000,60.924167,3.500000
851,05/23/22 10:00:00 AM,2.900000,5.450000,63.663333,60.934167,2.400000,61.404,60.592500,5.300000,61.705833,4.700000,61.262,61.168333,6.500000,2.858333,62.560833,2.650000,63.105000,3.450000
852,05/23/22 11:00:00 AM,2.900000,5.300000,66.075000,62.853333,2.400000,63.559,62.873333,5.250000,64.041667,4.700000,63.282,63.569167,6.500000,2.650000,65.130000,2.400000,65.660000,3.350000
853,05/23/22 12:00:00 PM,2.900000,5.300000,67.429167,64.811667,2.400000,65.583,64.935000,4.800000,65.652500,4.700000,65.162,65.632500,6.500000,2.691667,67.660833,2.400000,66.963333,3.200000
854,05/23/22 01:00:00 PM,2.900000,5.300000,69.195000,66.557500,2.400000,67.263,66.875833,4.750000,67.471667,4.600000,67.192,67.776667,6.400000,2.608333,69.565000,2.400000,68.867500,2.950000
855,05/23/22 02:00:00 PM,2.650000,5.300000,70.960833,67.922500,2.350000,68.457,68.350833,4.700000,68.640833,4.150000,68.739,68.896667,5.900000,2.400000,71.480833,2.400000,70.322500,2.900000
856,05/23/22 03:00:00 PM,2.441667,4.800000,71.635833,68.365833,2.100000,69.217,69.045000,4.450000,69.341667,4.100000,68.913,69.579167,5.700000,2.100000,72.078333,1.900000,71.168333,2.733333
857,05/23/22 04:00:00 PM,2.525000,4.700000,70.409167,67.700000,1.850000,68.273,68.114167,4.500000,68.378333,4.100000,67.999,68.653333,5.500000,1.850000,70.230000,1.800000,69.556667,2.691667
858,05/23/22 05:00:00 PM,2.483333,4.700000,70.940000,68.160000,1.800000,68.584,68.805833,4.250000,68.912500,4.100000,68.592,69.345000,5.350000,1.800000,71.619167,1.950000,69.941667,2.566667
859,05/23/22 06:00:00 PM,2.400000,4.700000,69.333333,66.855833,1.800000,67.133,67.270000,4.100000,67.049167,4.050000,67.135,67.606667,5.300000,1.800000,68.980833,1.800000,68.214167,2.400000
860,05/23/22 07:00:00 PM,2.200000,4.250000,65.302500,64.215000,1.800000,64.385,64.407500,4.100000,63.675000,3.600000,64.192,64.530833,5.300000,1.600000,64.917500,1.600000,64.710833,2.400000
861,05/23/22 08:00:00 PM,1.800000,4.150000,60.538333,60.965000,1.750000,60.654,60.940833,4.050000,60.209167,3.500000,60.310,60.032500,4.800000,1.200000,59.701667,1.200000,58.719167,2.400000
862,05/23/22 09:00:00 PM,1.800000,4.200000,58.629167,60.183333,1.750000,59.630,59.540833,4.050000,59.600833,3.500000,58.704,58.478333,5.150000,1.250000,57.815833,1.250000,57.227500,2.400000
863,05/23/22 10:00:00 PM,2.050000,4.550000,57.745833,58.800833,1.750000,58.377,58.060000,4.100000,58.591667,3.600000,57.721,57.446667,5.200000,1.400000,56.702500,1.450000,56.042500,2.691667
864,05/23/22 11:00:00 PM,2.400000,4.700000,56.160000,56.635000,1.800000,56.365,56.232500,4.100000,56.206667,4.100000,55.852,55.519167,5.300000,1.800000,55.226667,1.800000,54.915000,2.900000
865,05/24/22 12:00:00 AM,2.400000,4.700000,55.669167,55.969167,1.800000,55.942,55.552500,4.100000,55.715000,4.100000,55.401,55.179167,5.300000,1.800000,54.735000,1.800000,54.746667,2.950000
866,05/24/22 01:00:00 AM,2.400000,4.800000,54.647500,55.148333,1.800000,55.138,54.878333,4.100000,54.896667,4.100000,54.869,54.539167,5.300000,1.800000,54.335000,1.800000,53.820000,2.950000
867,05/24/22 02:00:00 AM,2.400000,4.700000,54.355833,54.390000,1.800000,54.532,54.176667,4.100000,54.296667,4.100000,54.068,54.042500,5.300000,1.800000,53.694167,1.800000,53.650000,2.950000
868,05/24/22 03:00:00 AM,2.400000,4.700000,54.180000,54.030833,1.800000,54.164,53.631667,4.100000,53.920000,4.100000,53.605,53.610833,5.300000,1.800000,53.143333,1.800000,53.655000,2.650000
869,05/24/22 04:00:00 AM,2.400000,4.700000,53.035000,52.902500,1.800000,52.922,52.441667,4.100000,52.756667,4.100000,52.383,52.433333,5.300000,1.800000,52.024167,1.800000,52.548333,2.858333
870,05/24/22 05:00:00 AM,2.400000,4.700000,52.190833,51.982500,1.800000,52.090,51.467500,4.100000,51.886667,3.950000,51.506,51.611667,5.150000,1.800000,51.017500,1.800000,51.560000,2.483333
871,05/24/22 06:00:00 AM,2.250000,4.600000,52.081667,51.699167,1.800000,51.866,51.265000,4.100000,51.800833,3.850000,51.351,51.456667,5.300000,1.750000,51.018333,1.600000,51.601667,2.441667
872,05/24/22 07:00:00 AM,2.350000,4.550000,52.694167,52.414167,1.800000,52.312,51.798333,4.100000,52.556667,4.050000,51.827,51.985833,5.200000,1.800000,51.699167,1.750000,52.266667,2.400000
873,05/24/22 08:00:00 AM,2.400000,4.700000,55.888333,54.954167,1.800000,55.142,54.035000,4.100000,55.670000,4.100000,54.679,54.846667,5.300000,1.700000,53.215833,1.800000,55.615000,2.400000
874,05/24/22 09:00:00 AM,2.400000,4.700000,59.115000,57.535833,1.950000,57.808,57.122500,4.150000,58.653333,4.100000,57.917,57.860000,5.400000,1.800000,56.447500,1.800000,58.738333,2.525000
875,05/24/22 10:00:00 AM,2.400000,4.700000,61.290000,60.038333,2.100000,60.252,60.045833,4.650000,61.841667,4.150000,60.387,60.900833,5.850000,2.000000,60.979167,1.850000,61.846667,2.650000
876,05/24/22 11:00:00 AM,2.733333,4.800000,63.559167,63.114167,2.350000,62.918,62.993333,4.700000,64.807500,4.200000,63.001,63.652500,5.900000,6.266667,63.758333,2.300000,64.190833,2.858333
877,05/24/22 12:00:00 PM,2.858333,4.750000,65.744167,65.407500,2.350000,64.942,64.884167,4.700000,65.936667,4.350000,65.110,65.427500,5.900000,2.400000,65.940000,2.200000,66.156667,2.900000
878,05/24/22 01:00:00 PM,2.733333,5.000000,67.755000,67.622500,2.400000,67.364,67.143333,4.700000,67.895833,4.250000,67.529,67.287500,5.900000,2.400000,67.996667,2.350000,67.552500,2.900000
879,05/24/22 02:00:00 PM,2.608333,5.100000,69.896667,70.106667,2.400000,69.322,69.390000,4.700000,71.654167,4.500000,68.288,68.336667,5.800000,2.200000,68.874167,2.300000,71.055833,2.816667
880,05/24/22 03:00:00 PM,2.566667,4.750000,70.574167,70.235833,2.250000,69.484,69.974167,4.350000,71.062500,4.100000,69.287,69.234167,5.600000,2.050000,70.170833,2.100000,70.793333,2.608333
881,05/24/22 04:00:00 PM,2.483333,4.700000,68.839167,69.260833,1.800000,67.870,68.075833,4.200000,70.708333,4.100000,67.491,67.773333,5.300000,1.800000,67.969167,1.850000,68.520000,2.441667
882,05/24/22 05:00:00 PM,2.441667,4.600000,69.476667,69.450000,1.800000,67.776,68.800000,4.100000,70.644167,4.050000,67.928,68.073333,5.300000,1.800000,69.505000,1.850000,69.952500,2.400000
883,05/24/22 06:00:00 PM,2.400000,4.650000,67.941667,67.410000,1.800000,66.594,67.852500,4.100000,68.359167,4.100000,67.057,67.161667,5.300000,1.800000,69.249167,1.800000,68.670833,2.400000
884,05/24/22 07:00:00 PM,2.050000,4.250000,64.776667,64.411667,1.750000,64.067,64.440000,4.100000,62.862500,3.650000,64.132,64.429167,5.200000,1.600000,64.455833,1.450000,64.880833,2.400000
885,05/24/22 08:00:00 PM,2.150000,4.500000,60.841667,60.454167,1.700000,60.842,59.255000,4.100000,58.736667,4.050000,60.535,60.695833,5.150000,1.700000,59.928333,1.400000,60.350000,2.400000
886,05/24/22 09:00:00 PM,2.400000,4.700000,59.115000,58.600833,1.800000,58.648,58.155000,4.100000,57.945000,4.200000,58.655,58.667500,5.300000,1.800000,58.172500,1.750000,58.413333,2.483333
887,05/24/22 10:00:00 PM,2.525000,4.700000,56.565000,56.130833,1.900000,56.236,55.998333,4.550000,55.054167,4.800000,56.297,56.245000,5.350000,1.850000,55.934167,1.800000,55.690833,2.900000
888,05/24/22 11:00:00 PM,2.900000,5.300000,55.093333,54.673333,2.350000,54.795,54.329167,4.750000,54.484167,5.300000,54.438,54.543333,5.850000,2.566667,54.058333,2.250000,54.643333,3.250000
889,05/25/22 12:00:00 AM,3.150000,5.500000,54.250833,53.785000,2.400000,53.896,53.417500,5.300000,53.678333,5.300000,53.512,53.628333,6.000000,2.900000,53.124167,2.400000,53.787500,3.500000
890,05/25/22 01:00:00 AM,4.100000,6.441667,53.170000,52.786667,3.008333,52.761,52.526667,5.941667,52.613333,6.483333,52.493,52.675000,6.941667,4.491667,52.115000,3.058333,52.585833,4.600000
891,05/25/22 02:00:00 AM,90.291667,79.116667,49.888333,49.542500,85.533333,49.672,49.869167,88.241667,49.483333,87.850000,49.122,49.180000,93.725000,91.425000,49.504167,94.025000,49.070000,89.408333
892,05/25/22 03:00:00 AM,100.000000,100.000000,48.560000,47.487500,100.000000,48.539,48.907500,100.000000,47.016667,100.000000,48.263,47.748333,100.000000,100.000000,48.520000,100.000000,47.348333,100.000000
893,05/25/22 04:00:00 AM,100.000000,100.000000,47.327500,46.177500,100.000000,47.148,48.125000,100.000000,46.355000,100.000000,47.418,46.698333,100.000000,100.000000,47.901667,100.000000,46.445000,100.000000
894,05/25/22 05:00:00 AM,100.000000,100.000000,47.254167,45.650000,100.000000,47.052,47.613333,100.000000,45.247500,100.000000,47.344,46.241667,100.000000,100.000000,47.653333,100.000000,46.432500,100.000000
895,05/25/22 06:00:00 AM,84.558333,85.191667,47.978333,47.290833,97.400000,47.973,48.227500,71.225000,48.417500,100.000000,49.018,48.177500,80.583333,76.316667,48.181667,81.125000,47.326667,85.050000
896,05/25/22 07:00:00 AM,4.500000,6.733333,53.127500,53.349167,7.483333,52.687,50.350833,13.533333,53.668333,22.175000,52.098,51.975833,7.408333,12.833333,50.195833,4.500000,52.294167,4.900000
897,05/25/22 08:00:00 AM,3.100000,5.450000,57.850833,57.644167,2.441667,57.194,54.952500,6.283333,58.675833,5.100000,56.247,56.237500,6.250000,4.900000,53.925000,2.825000,57.545833,3.300000
898,05/25/22 09:00:00 AM,2.900000,5.300000,62.007500,61.442500,2.400000,60.309,60.004167,5.100000,62.000833,4.700000,60.167,60.025833,5.900000,3.158333,58.790000,2.400000,61.773333,2.950000
899,05/25/22 10:00:00 AM,2.900000,5.300000,64.986667,64.408333,2.400000,63.624,63.318333,4.700000,65.051667,4.700000,63.118,62.901667,5.900000,2.441667,63.787500,2.400000,65.010000,2.900000
900,05/25/22 11:00:00 AM,2.900000,5.300000,67.209167,67.075833,2.400000,65.954,65.985000,4.900000,68.333333,4.700000,65.972,65.817500,5.900000,2.441667,66.754167,2.400000,68.091667,3.000000
901,05/25/22 12:00:00 PM,2.900000,5.300000,70.017500,69.877500,2.525000,68.854,68.935000,5.150000,70.550833,4.700000,68.764,68.927500,6.100000,2.566667,69.236667,2.400000,70.421667,3.150000
902,05/25/22 01:00:00 PM,2.900000,5.300000,72.188333,72.134167,2.483333,70.903,71.138333,5.250000,72.490000,4.700000,70.623,70.841667,6.200000,2.566667,71.566667,2.400000,72.711667,3.300000
903,05/25/22 02:00:00 PM,2.900000,5.300000,74.242500,73.967500,2.441667,72.573,72.484167,4.750000,74.720833,4.600000,72.297,72.334167,6.050000,2.400000,73.160000,2.441667,73.784167,3.100000
904,05/25/22 03:00:00 PM,2.816667,4.850000,74.421667,74.262500,2.400000,73.028,73.597500,4.700000,74.965833,4.100000,73.502,73.732500,5.900000,2.441667,74.524167,2.400000,74.908333,2.900000
905,05/25/22 04:00:00 PM,2.900000,4.800000,75.492500,75.059167,2.200000,73.738,73.870000,4.650000,76.271667,4.300000,73.171,73.640000,5.900000,2.050000,74.341667,2.350000,75.777500,2.900000
906,05/25/22 05:00:00 PM,2.900000,4.700000,75.330833,74.823333,2.100000,73.260,73.941667,4.650000,75.842500,4.150000,73.239,74.026667,5.900000,1.950000,74.721667,2.350000,74.920000,2.900000
907,05/25/22 06:00:00 PM,2.483333,4.700000,73.527500,72.770000,1.800000,71.610,72.131667,4.350000,73.461667,4.100000,71.322,71.700833,5.300000,1.800000,72.906667,1.850000,73.106667,2.816667
908,05/25/22 07:00:00 PM,2.400000,4.700000,68.038333,67.486667,1.800000,67.079,67.153333,4.100000,66.805000,3.950000,66.847,67.190833,5.300000,1.800000,66.947500,1.800000,67.389167,2.400000
909,05/25/22 08:00:00 PM,2.400000,4.650000,63.421667,62.921667,1.800000,62.776,62.526667,4.100000,62.368333,3.950000,62.496,62.703333,5.300000,1.650000,62.206667,1.800000,62.545000,2.400000
910,05/25/22 09:00:00 PM,2.350000,4.550000,59.556667,59.090000,1.700000,58.998,58.733333,4.100000,58.594167,4.100000,58.616,58.856667,5.200000,1.500000,58.526667,1.750000,58.731667,2.441667
911,05/25/22 10:00:00 PM,2.400000,4.700000,56.516667,56.090833,1.650000,56.011,55.711667,4.100000,55.601667,4.100000,55.627,55.828333,5.300000,1.600000,55.360833,1.800000,55.680000,2.608333
912,05/25/22 11:00:00 PM,2.400000,4.700000,53.882500,53.469167,1.650000,53.423,53.094167,4.100000,52.973333,4.100000,53.102,53.308333,5.100000,1.400000,52.712500,1.700000,53.015833,2.608333
913,05/26/22 12:00:00 AM,2.400000,4.700000,52.210000,51.805833,1.750000,51.739,51.538333,4.100000,51.267500,4.100000,51.447,51.689167,5.200000,1.750000,51.143333,1.800000,51.393333,2.525000
914,05/26/22 01:00:00 AM,2.400000,4.700000,51.050000,50.673333,1.800000,50.527,50.612500,4.100000,49.025833,4.650000,50.411,50.400000,5.300000,1.700000,50.352500,1.800000,49.927500,3.000000
915,05/26/22 02:00:00 AM,2.775000,4.750000,49.813333,48.371667,2.050000,49.142,49.743333,4.100000,47.238333,4.950000,49.146,48.660833,5.700000,1.800000,49.295000,1.800000,48.038333,3.700000
916,05/26/22 03:00:00 AM,2.816667,5.200000,48.828333,47.641667,2.900000,48.456,48.883333,4.250000,47.032500,5.500000,48.938,48.151667,6.150000,1.800000,49.074167,1.800000,47.692500,4.250000
917,05/26/22 04:00:00 AM,3.150000,5.800000,48.074167,46.974167,3.400000,48.362,47.784167,4.850000,45.360833,13.391667,48.919,48.146667,6.100000,2.100000,48.529167,2.200000,47.175833,4.400000
918,05/26/22 05:00:00 AM,4.200000,8.441667,47.040833,46.682500,5.925000,47.537,47.593333,5.400000,45.583333,21.475000,48.001,47.190833,9.816667,2.441667,48.036667,2.666667,46.397500,13.425000
919,05/26/22 06:00:00 AM,3.500000,6.100000,50.006667,49.612500,3.050000,49.885,49.876667,5.100000,48.860833,6.775000,50.010,49.771667,6.500000,2.400000,49.832500,2.400000,49.777500,4.400000
920,05/26/22 07:00:00 AM,3.000000,5.600000,52.338333,52.115000,2.433333,51.906,51.502500,4.700000,53.029167,5.250000,51.755,51.670000,6.050000,2.400000,51.046667,2.400000,52.700833,3.350000
